Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
0	60	892	2097	3007.61	2.86667	-0.0480718	0.803211	0.812237	0.919307	1.05142
0	60	970	1182	3099.19	7	-0.0276293	0.513142	0.526231	0.886393	0.353022
0	60	970	1306	4693.09	2.8	-0.139537	0.794864	0.819983	0.937898	0.672213
0	60	970	1442	3291.58	6.26667	0.0454261	0.587106	0.567457	0.981615	0.980052
0	60	970	1497	3665.12	3.8	0.00473771	0.687107	0.685618	0.947819	0.817667
0	60	970	1555	1322.96	4.13333	0.0336994	0.698386	0.687867	0.9606	0.950435
0	60	970	1673	3370.46	2.66667	0.0150601	0.895432	0.893833	1	1
0	60	970	2097	5034.61	2.73333	0.00520846	0.849592	0.848805	0.991167	0.98992
0	60	1182	1306	1622.23	7.46667	-0.0661918	0.4047	0.441658	0.932031	0.917846
0	60	1182	1442	417.163	8.26667	-0.00303612	0.177209	0.1797	0.54129	0.292641
0	60	1182	1497	683.1	8.06667	-0.0290788	0.350603	0.368953	0.866053	0.726003
0	60	1182	1555	2379.44	8.06667	-0.0164031	0.352705	0.363151	0.810956	0.404632
0	60	1182	1673	728.371	7.4	-0.0383377	0.545022	0.561821	0.943848	0.897402
0	60	1182	2097	2150.17	7.26667	-0.0371219	0.488235	0.506552	0.869731	0.810497
0	60	1306	1442	1597.03	6.4	-0.00225479	0.423656	0.424952	0.82688	0.521277
0	60	1306	1497	1301.42	4.13333	-0.0561929	0.562758	0.586021	0.932976	0.915011
0	60	1306	1555	3985.91	4.8	-0.0313575	0.585164	0.597777	0.973217	0.957151
0	60	1306	1673	1748.89	3	-0.131816	0.77369	0.800047	0.871485	0.583892
0	60	1306	2097	1571.34	3.26667	-0.106029	0.731055	0.756837	0.93918	0.590476
0	60	1442	1497	373.631	7.26667	0.017984	0.409403	0.398587	0.913247	0.893566
0	60	1442	1555	2419.35	7.4	0.0308609	0.407823	0.388966	0.866315	0.6827
0	60	1442	1673	321.403	6.33333	0.0280394	0.575715	0.563475	0.866315	0.787376
0	60	1442	2097	1812.02	6.53333	0.0237301	0.544724	0.533658	0.924484	0.878252
0	60	1497	1555	2775.36	5.33333	0.00611534	0.520855	0.517907	0.912747	0.799406
0	60	1497	1673	447.772	4.06667	-0.0122024	0.700117	0.703732	0.986385	0.983179
0	60	1497	2097	1469.5	4.06667	-0.0134671	0.648191	0.652866	0.909072	0.825604
0	60	1555	1673	2391.41	4.26667	0.0132067	0.694723	0.690637	0.921514	0.84623
0	60	1555	2097	3981.35	4.2	0.00908732	0.635628	0.632286	0.833	0.538135
0	60	1673	2097	1668.18	2.93333	-0.0211726	0.823529	0.827188	0.930105	0.0586957
0	60	-999	-999	91	-999	0.002736	0.379414	0.37869	0.217791	0.0133214
0	70	-1	-1	-1	17.0667	-0.0213345	0.657699	0.664849	0.929468	0.928915
0	70	90	248	2875.64	2.33333	0.120989	0.938729	0.930295	0.933333	1.07143
0	70	90	525	925.014	3.33333	-0.0127932	0.787062	0.789752	0.964238	0.954134
0	70	90	622	4083.97	2.46667	0.100946	0.919643	0.91062	0.928226	0.0586882
0	70	90	764	2898.04	5.6	0.0142035	0.624899	0.619495	0.966526	0.956882
0	70	90	892	1975.16	2.46667	-0.0731707	0.926667	0.931667	1	1
0	70	90	970	1417.36	3.33333	-0.0184797	0.704399	0.709762	0.86851	0.285273
0	70	90	1182	2832.12	6.66667	-0.0141892	0.575991	0.581923	0.894041	0.630154
0	70	90	1306	4201.21	2.73333	0.0331618	0.839394	0.833885	0.921925	1.0567
0	70	90	1442	3168.3	6	-0.0481873	0.560834	0.581023	0.885542	0.818202
0	70	90	1497	3506.38	4	0.013768	0.724335	0.720487	0.987089	0.98424
0	70	90	1555	2270.93	3.93333	-0.0539016	0.701907	0.717153	0.985535	0.984144
0	70	90	1673	3370.52	2.73333	-0.0288809	0.9	0.902807	1	1
0	70	90	2097	4974.94	2.86667	-0.108753	0.852349	0.866832	0.991426	0.990257
0	70	248	525	2438.7	3.13333	0.0199399	0.814617	0.810845	0.978173	0.974185
0	70	248	622	1270.47	2.33333	0.297503	0.96305	0.947402	1	1
0	70	248	764	875.685	5.2	0.0349966	0.62531	0.611721	0.89755	0.844224
0	70	248	892	1611.16	2.06667	0.0189453	0.959438	0.958655	0.866667	1.15385
0	70	248	970	3801.18	3.13333	0.0110565	0.739722	0.736812	0.877968	0.263039
0	70	248	1182	1660.12	6.4	0.00290152	0.604949	0.6038	0.932568	0.903118
0	70	248	1306	1765.51	2.6	0.0933239	0.881077	0.868836	0.984039	0.979446
0	70	248	1442	2013.31	6	-0.0345817	0.58799	0.601762	0.932447	0.705261
0	70	248	1497	2051.25	3.73333	0.0416466	0.733704	0.722132	0.915123	0.79977
0	70	248	1555	3603.1	3.73333	-0.0363411	0.709408	0.719598	0.930014	0.463952
0	70	248	1673	2330.82	2.4	0.047295	0.931089	0.927668	0.933412	0.0174593
0	70	248	2097	3166.2	2.53333	-0.0893695	0.873504	0.883881	0.909659	1.03088
0	70	525	622	3515.43	3.33333	0.0225632	0.807009	0.802554	0.977433	0.970101
0	70	525	764	2215.9	6.13333	0.00262467	0.499007	0.497688	0.901237	0.858306
0	70	525	892	1157.67	3.26667	-0.0503914	0.800705	0.810266	0.93544	0.328638
0	70	525	970	1363.47	3.93333	-0.0232105	0.584892	0.594308	0.89406	0.862375
0	70	525	1182	1984.45	6.86667	-0.019106	0.46084	0.470949	0.880649	0.840528
