Ash_rep,Land_rep,Replicate,Treatment,Tree_disease,Management,Patch_1,Patch_2,real_distance,FST,method
1,1,4,5,80,0,1555,1182,2376.406558,0.157996911,wc
1,1,4,5,80,0,1555,1306,3983.629676,0.261710398,wc
1,1,4,5,80,0,1555,1442,2419.189448,0.159154855,wc
1,1,4,5,80,0,1555,1497,2773.205449,0.236350708,wc
1,1,4,5,80,0,1673,90,3371.007577,0.30341086,wc
1,1,4,5,80,0,1673,248,2329.859311,0.329966289,wc
1,1,4,5,80,0,1673,525,2467.744101,0.253785231,wc
1,1,4,5,80,0,1673,764,1454.507507,0.194031171,wc
1,1,4,5,80,0,1673,892,1469.967519,0.320047711,wc
1,1,4,5,80,0,1673,970,3371.810736,0.346318368,wc
1,1,4,5,80,0,1673,1182,729.1459779,0.187422807,wc
1,1,4,5,80,0,1673,1306,1747.930722,0.302930975,wc
1,1,4,5,80,0,1673,1442,322.0531022,0.236378677,wc
1,1,4,5,80,0,1673,1497,446.9309,0.244125295,wc
1,1,4,5,80,0,1673,1555,2390.531667,0.291964538,wc
1,1,4,5,80,0,2097,90,4978.759748,0.310751941,wc
1,1,4,5,80,0,2097,248,3170.162972,0.347757134,wc
1,1,4,5,80,0,2097,525,4102.602138,0.213508489,wc
1,1,4,5,80,0,2097,764,2429.759564,0.222380512,wc
1,1,4,5,80,0,2097,892,3010.611706,0.342793244,wc
1,1,4,5,80,0,2097,970,5038.333444,0.368595255,wc
1,1,4,5,80,0,2097,1182,2155.202212,0.187299774,wc
1,1,4,5,80,0,2097,1306,1575.065905,0.328646738,wc
1,1,4,5,80,0,2097,1442,1814.595807,0.240128832,wc
1,1,4,5,80,0,2097,1497,1473.735694,0.270258023,wc
1,1,4,5,80,0,2097,1555,3982.444539,0.272377658,wc
1,1,4,5,80,0,2097,1673,1670.664355,0.319226498,wc
1,1,4,5,80,0,248,90,2875.577966,0.344001571,wc
1,1,4,5,80,0,525,90,924.1892355,0.221763253,wc
1,1,4,5,80,0,525,248,2438.773457,0.253701135,wc
1,1,4,5,80,0,764,90,2900.735471,0.21565821,wc
1,1,4,5,80,0,764,248,877.1804123,0.236331139,wc
1,1,4,5,80,0,764,525,2218.685077,0.179166743,wc
1,1,4,5,80,0,892,90,1975.876435,0.311000595,wc
1,1,4,5,80,0,892,248,1612.234364,0.382259038,wc
1,1,4,5,80,0,892,525,1158.542432,0.273532411,wc
1,1,4,5,80,0,892,764,1119.328607,0.25443546,wc
1,1,4,5,80,0,970,90,1413.082996,0.353355006,wc
1,1,4,5,80,0,970,248,3798.683244,0.426375615,wc
1,1,4,5,80,0,970,525,1360.822267,0.302969384,wc
1,1,4,5,80,0,970,764,3507.93897,0.267414513,wc
1,1,4,5,80,0,970,892,2393.379699,0.365688301,wc
1,1,4,6,80,40,1182,90,2831.063401,0.148065709,wc
1,1,4,6,80,40,1182,248,1659.081597,0.241012498,wc
1,1,4,6,80,40,1182,525,1984.184824,0.173332418,wc
1,1,4,6,80,40,1182,622,2034.441262,0.224261499,wc
1,1,4,6,80,40,1182,764,816.9442743,0.094475764,wc
1,1,4,6,80,40,1182,970,3097.985413,0.167772459,wc
1,1,4,6,80,40,1306,90,4201.531355,0.252832771,wc
1,1,4,6,80,40,1306,248,1765.570943,0.370949166,wc
1,1,4,6,80,40,1306,525,3474.060387,0.28241593,wc
1,1,4,6,80,40,1306,622,924.2300638,0.288068607,wc
1,1,4,6,80,40,1306,764,1305.648309,0.217253022,wc
1,1,4,6,80,40,1306,970,4692.578187,0.320504209,wc
1,1,4,6,80,40,1306,1182,1623.033827,0.210945071,wc
1,1,4,6,80,40,1442,90,3169.226342,0.17730591,wc
1,1,4,6,80,40,1442,248,2011.532989,0.232303781,wc
1,1,4,6,80,40,1442,525,2288.055467,0.176356605,wc
1,1,4,6,80,40,1442,622,2180.711665,0.219107704,wc
1,1,4,6,80,40,1442,764,1138.552965,0.079622821,wc
1,1,4,6,80,40,1442,970,3293.366029,0.158115429,wc
1,1,4,6,80,40,1442,1182,417.8646141,0.076808155,wc
1,1,4,6,80,40,1442,1306,1594.986002,0.201524068,wc
1,1,4,6,80,40,1497,90,3506.039738,0.199691438,wc
1,1,4,6,80,40,1497,248,2050.347009,0.300989102,wc
1,1,4,6,80,40,1497,525,2639.485916,0.225001702,wc
1,1,4,6,80,40,1497,622,1994.506981,0.287647628,wc
1,1,4,6,80,40,1497,764,1182.183756,0.156168406,wc
1,1,4,6,80,40,1497,970,3665.02159,0.232181748,wc
1,1,4,6,80,40,1497,1182,683.811243,0.159693352,wc
1,1,4,6,80,40,1497,1306,1301.340095,0.262719149,wc
1,1,4,6,80,40,1497,1442,371.7356396,0.134964061,wc
1,1,4,6,80,40,1555,90,2268.222056,0.2489605,wc
1,1,4,6,80,40,1555,248,3599.5554,0.314314064,wc
1,1,4,6,80,40,1555,525,1597.250544,0.248580905,wc
1,1,4,6,80,40,1555,622,4368.460379,0.246880013,wc
1,1,4,6,80,40,1555,764,3028.708842,0.141380501,wc
1,1,4,6,80,40,1555,970,1324.84436,0.221143491,wc
1,1,4,6,80,40,1555,1182,2376.406558,0.159796484,wc
1,1,4,6,80,40,1555,1306,3983.629676,0.293056149,wc
1,1,4,6,80,40,1555,1442,2419.189448,0.16805424,wc
1,1,4,6,80,40,1555,1497,2773.205449,0.241518702,wc
1,1,4,6,80,40,1673,90,3371.007577,0.257045919,wc
1,1,4,6,80,40,1673,248,2329.859311,0.280872871,wc
1,1,4,6,80,40,1673,525,2467.744101,0.289525884,wc
1,1,4,6,80,40,1673,622,2420.869469,0.33240733,wc
1,1,4,6,80,40,1673,764,1454.507507,0.16831767,wc
1,1,4,6,80,40,1673,970,3371.810736,0.276189893,wc
1,1,4,6,80,40,1673,1182,729.1459779,0.209916348,wc
1,1,4,6,80,40,1673,1306,1747.930722,0.276000261,wc
1,1,4,6,80,40,1673,1442,322.0531022,0.206491809,wc
1,1,4,6,80,40,1673,1497,446.9309,0.268948638,wc
1,1,4,6,80,40,1673,1555,2390.531667,0.249830065,wc
1,1,4,6,80,40,2097,90,4978.759748,0.271629366,wc
1,1,4,6,80,40,2097,248,3170.162972,0.374787788,wc
1,1,4,6,80,40,2097,525,4102.602138,0.300581005,wc
1,1,4,6,80,40,2097,622,2494.639477,0.33834972,wc
1,1,4,6,80,40,2097,764,2429.759564,0.222733431,wc
1,1,4,6,80,40,2097,970,5038.333444,0.298983688,wc
1,1,4,6,80,40,2097,1182,2155.202212,0.196238282,wc
1,1,4,6,80,40,2097,1306,1575.065905,0.296041982,wc
1,1,4,6,80,40,2097,1442,1814.595807,0.218610145,wc
1,1,4,6,80,40,2097,1497,1473.735694,0.258551636,wc
1,1,4,6,80,40,2097,1555,3982.444539,0.306600564,wc
1,1,4,6,80,40,2097,1673,1670.664355,0.332079792,wc
1,1,4,6,80,40,248,90,2875.577966,0.324525952,wc
1,1,4,6,80,40,525,90,924.1892355,0.276666347,wc
1,1,4,6,80,40,525,248,2438.773457,0.31207823,wc
1,1,4,6,80,40,622,90,4088.375978,0.312187825,wc
1,1,4,6,80,40,622,248,1275.446223,0.377119103,wc
1,1,4,6,80,40,622,525,3519.587197,0.290838554,wc
1,1,4,6,80,40,764,90,2900.735471,0.164786943,wc
1,1,4,6,80,40,764,248,877.1804123,0.218354205,wc
1,1,4,6,80,40,764,525,2218.685077,0.164569588,wc
1,1,4,6,80,40,764,622,1354.751365,0.208071287,wc
1,1,4,6,80,40,970,90,1413.082996,0.25919805,wc
1,1,4,6,80,40,970,248,3798.683244,0.293470334,wc
1,1,4,6,80,40,970,525,1360.822267,0.215878888,wc
1,1,4,6,80,40,970,622,4842.753386,0.266438251,wc
1,1,4,6,80,40,970,764,3507.93897,0.134246071,wc
1,1,4,7,80,80,1182,90,2831.063401,0.224171043,wc
1,1,4,7,80,80,1182,248,1659.081597,0.26044435,wc
1,1,4,7,80,80,1182,525,1984.184824,0.208172819,wc
1,1,4,7,80,80,1182,764,816.9442743,0.123127089,wc
1,1,4,7,80,80,1182,892,856.610819,0.221217274,wc
1,1,4,7,80,80,1182,970,3097.985413,0.26685225,wc
1,1,4,7,80,80,1306,90,4201.531355,0.378215027,wc
1,1,4,7,80,80,1306,248,1765.570943,0.420810589,wc
1,1,4,7,80,80,1306,525,3474.060387,0.346807288,wc
1,1,4,7,80,80,1306,764,1305.648309,0.29957212,wc
1,1,4,7,80,80,1306,892,2323.367956,0.422082926,wc
1,1,4,7,80,80,1306,970,4692.578187,0.409631672,wc
1,1,4,7,80,80,1306,1182,1623.033827,0.207198295,wc
1,1,4,7,80,80,1442,90,3169.226342,0.230231853,wc
1,1,4,7,80,80,1442,248,2011.532989,0.250783243,wc
1,1,4,7,80,80,1442,525,2288.055467,0.207666125,wc
1,1,4,7,80,80,1442,764,1138.552965,0.122707093,wc
1,1,4,7,80,80,1442,892,1220.76321,0.243503115,wc
1,1,4,7,80,80,1442,970,3293.366029,0.24906176,wc
1,1,4,7,80,80,1442,1182,417.8646141,0.033548296,wc
1,1,4,7,80,80,1442,1306,1594.986002,0.219423662,wc
1,1,4,7,80,80,1497,90,3506.039738,0.322389278,wc
1,1,4,7,80,80,1497,248,2050.347009,0.345218849,wc
1,1,4,7,80,80,1497,525,2639.485916,0.214290724,wc
1,1,4,7,80,80,1497,764,1182.183756,0.183612935,wc
1,1,4,7,80,80,1497,892,1537.156653,0.289430201,wc
1,1,4,7,80,80,1497,970,3665.02159,0.280010242,wc
1,1,4,7,80,80,1497,1182,683.811243,0.163142325,wc
1,1,4,7,80,80,1497,1306,1301.340095,0.295607921,wc
1,1,4,7,80,80,1497,1442,371.7356396,0.150493896,wc
1,1,4,7,80,80,1555,90,2268.222056,0.367629414,wc
1,1,4,7,80,80,1555,248,3599.5554,0.338709518,wc
1,1,4,7,80,80,1555,525,1597.250544,0.306336532,wc
1,1,4,7,80,80,1555,764,3028.708842,0.196795446,wc
1,1,4,7,80,80,1555,892,1989.640007,0.289020416,wc
1,1,4,7,80,80,1555,970,1324.84436,0.32838924,wc
1,1,4,7,80,80,1555,1182,2376.406558,0.167238108,wc
1,1,4,7,80,80,1555,1306,3983.629676,0.307340553,wc
1,1,4,7,80,80,1555,1442,2419.189448,0.150446191,wc
1,1,4,7,80,80,1555,1497,2773.205449,0.257664361,wc
1,1,4,7,80,80,1673,90,3371.007577,0.368995464,wc
1,1,4,7,80,80,1673,248,2329.859311,0.355084943,wc
1,1,4,7,80,80,1673,525,2467.744101,0.30267289,wc
1,1,4,7,80,80,1673,764,1454.507507,0.217197134,wc
1,1,4,7,80,80,1673,892,1469.967519,0.318946952,wc
1,1,4,7,80,80,1673,970,3371.810736,0.362746641,wc
1,1,4,7,80,80,1673,1182,729.1459779,0.216024793,wc
1,1,4,7,80,80,1673,1306,1747.930722,0.370863114,wc
1,1,4,7,80,80,1673,1442,322.0531022,0.210917874,wc
1,1,4,7,80,80,1673,1497,446.9309,0.300223216,wc
1,1,4,7,80,80,1673,1555,2390.531667,0.241378486,wc
1,1,4,7,80,80,2097,90,4978.759748,0.331982174,wc
1,1,4,7,80,80,2097,248,3170.162972,0.343057417,wc
1,1,4,7,80,80,2097,525,4102.602138,0.326169976,wc
1,1,4,7,80,80,2097,764,2429.759564,0.254387818,wc
1,1,4,7,80,80,2097,892,3010.611706,0.353390862,wc
1,1,4,7,80,80,2097,970,5038.333444,0.339660617,wc
1,1,4,7,80,80,2097,1182,2155.202212,0.213775534,wc
1,1,4,7,80,80,2097,1306,1575.065905,0.311670019,wc
1,1,4,7,80,80,2097,1442,1814.595807,0.208990179,wc
1,1,4,7,80,80,2097,1497,1473.735694,0.276995895,wc
1,1,4,7,80,80,2097,1555,3982.444539,0.276267302,wc
1,1,4,7,80,80,2097,1673,1670.664355,0.319426001,wc
1,1,4,7,80,80,248,90,2875.577966,0.406552513,wc
1,1,4,7,80,80,525,90,924.1892355,0.365599242,wc
1,1,4,7,80,80,525,248,2438.773457,0.375138038,wc
1,1,4,7,80,80,764,90,2900.735471,0.311484082,wc
1,1,4,7,80,80,764,248,877.1804123,0.256378926,wc
1,1,4,7,80,80,764,525,2218.685077,0.175483219,wc
1,1,4,7,80,80,892,90,1975.876435,0.424960877,wc
1,1,4,7,80,80,892,248,1612.234364,0.452947396,wc
1,1,4,7,80,80,892,525,1158.542432,0.328360917,wc
1,1,4,7,80,80,892,764,1119.328607,0.272215148,wc
1,1,4,7,80,80,970,90,1413.082996,0.417460463,wc
1,1,4,7,80,80,970,248,3798.683244,0.391398888,wc
1,1,4,7,80,80,970,525,1360.822267,0.264022499,wc
1,1,4,7,80,80,970,764,3507.93897,0.227935087,wc
1,1,4,7,80,80,970,892,2393.379699,0.396438189,wc
1,1,0,1,0,0,1182,90,2831.063401,0.0381,nei
1,1,0,1,0,0,1182,248,1659.081597,0.0723,nei
1,1,0,1,0,0,1182,525,1984.184824,0.0467,nei
1,1,0,1,0,0,1182,622,2034.441262,0.0756,nei
1,1,0,1,0,0,1182,764,816.9442743,0.022,nei
1,1,0,1,0,0,1182,892,856.610819,0.0755,nei
1,1,0,1,0,0,1182,970,3097.985413,0.0994,nei
1,1,0,1,0,0,1306,90,4201.531355,0.0874,nei
1,1,0,1,0,0,1306,248,1765.570943,0.1051,nei
1,1,0,1,0,0,1306,525,3474.060387,0.0896,nei
1,1,0,1,0,0,1306,622,924.2300638,0.1048,nei
1,1,0,1,0,0,1306,764,1305.648309,0.0616,nei
1,1,0,1,0,0,1306,892,2323.367956,0.1203,nei
1,1,0,1,0,0,1306,970,4692.578187,0.1135,nei
1,1,0,1,0,0,1306,1182,1623.033827,0.057,nei
1,1,0,1,0,0,1442,90,3169.226342,0.0376,nei
1,1,0,1,0,0,1442,248,2011.532989,0.0671,nei
1,1,0,1,0,0,1442,525,2288.055467,0.0478,nei
1,1,0,1,0,0,1442,622,2180.711665,0.076,nei
1,1,0,1,0,0,1442,764,1138.552965,0.0225,nei
1,1,0,1,0,0,1442,892,1220.76321,0.076,nei
1,1,0,1,0,0,1442,970,3293.366029,0.0988,nei
1,1,0,1,0,0,1442,1182,417.8646141,0.0118,nei
1,1,0,1,0,0,1442,1306,1594.986002,0.0565,nei
1,1,0,1,0,0,1497,90,3506.039738,0.0684,nei
1,1,0,1,0,0,1497,248,2050.347009,0.1058,nei
1,1,0,1,0,0,1497,525,2639.485916,0.0562,nei
1,1,0,1,0,0,1497,622,1994.506981,0.0941,nei
1,1,0,1,0,0,1497,764,1182.183756,0.0454,nei
1,1,0,1,0,0,1497,892,1537.156653,0.0873,nei
1,1,0,1,0,0,1497,970,3665.02159,0.0903,nei
1,1,0,1,0,0,1497,1182,683.811243,0.0367,nei
1,1,0,1,0,0,1497,1306,1301.340095,0.0613,nei
1,1,0,1,0,0,1497,1442,371.7356396,0.0363,nei
1,1,0,1,0,0,1555,90,2268.222056,0.0543,nei
1,1,0,1,0,0,1555,248,3599.5554,0.1058,nei
1,1,0,1,0,0,1555,525,1597.250544,0.0611,nei
1,1,0,1,0,0,1555,622,4368.460379,0.1022,nei
1,1,0,1,0,0,1555,764,3028.708842,0.0491,nei
1,1,0,1,0,0,1555,892,1989.640007,0.0878,nei
1,1,0,1,0,0,1555,970,1324.84436,0.1171,nei
1,1,0,1,0,0,1555,1182,2376.406558,0.0343,nei
1,1,0,1,0,0,1555,1306,3983.629676,0.0817,nei
1,1,0,1,0,0,1555,1442,2419.189448,0.0376,nei
1,1,0,1,0,0,1555,1497,2773.205449,0.0582,nei
1,1,0,1,0,0,1673,90,3371.007577,0.0933,nei
1,1,0,1,0,0,1673,248,2329.859311,0.1612,nei
1,1,0,1,0,0,1673,525,2467.744101,0.0909,nei
1,1,0,1,0,0,1673,622,2420.869469,0.1355,nei
1,1,0,1,0,0,1673,764,1454.507507,0.0787,nei
1,1,0,1,0,0,1673,892,1469.967519,0.1285,nei
1,1,0,1,0,0,1673,970,3371.810736,0.1344,nei
1,1,0,1,0,0,1673,1182,729.1459779,0.0695,nei
1,1,0,1,0,0,1673,1306,1747.930722,0.117,nei
1,1,0,1,0,0,1673,1442,322.0531022,0.0685,nei
1,1,0,1,0,0,1673,1497,446.9309,0.0839,nei
1,1,0,1,0,0,1673,1555,2390.531667,0.0767,nei
1,1,0,1,0,0,2097,90,4978.759748,0.0817,nei
1,1,0,1,0,0,2097,248,3170.162972,0.1236,nei
1,1,0,1,0,0,2097,525,4102.602138,0.0698,nei
1,1,0,1,0,0,2097,622,2494.639477,0.095,nei
1,1,0,1,0,0,2097,764,2429.759564,0.0534,nei
1,1,0,1,0,0,2097,892,3010.611706,0.109,nei
1,1,0,1,0,0,2097,970,5038.333444,0.1142,nei
1,1,0,1,0,0,2097,1182,2155.202212,0.0494,nei
1,1,0,1,0,0,2097,1306,1575.065905,0.0825,nei
1,1,0,1,0,0,2097,1442,1814.595807,0.0534,nei
1,1,0,1,0,0,2097,1497,1473.735694,0.0586,nei
1,1,0,1,0,0,2097,1555,3982.444539,0.0661,nei
1,1,0,1,0,0,2097,1673,1670.664355,0.1001,nei
1,1,0,1,0,0,248,90,2875.577966,0.0939,nei
1,1,0,1,0,0,525,90,924.1892355,0.066,nei
1,1,0,1,0,0,525,248,2438.773457,0.1075,nei
1,1,0,1,0,0,622,90,4088.375978,0.0983,nei
1,1,0,1,0,0,622,248,1275.446223,0.1249,nei
1,1,0,1,0,0,622,525,3519.587197,0.1004,nei
1,1,0,1,0,0,764,90,2900.735471,0.0479,nei
1,1,0,1,0,0,764,248,877.1804123,0.0789,nei
1,1,0,1,0,0,764,525,2218.685077,0.054,nei
1,1,0,1,0,0,764,622,1354.751365,0.0768,nei
1,1,0,1,0,0,892,90,1975.876435,0.0898,nei
1,1,0,1,0,0,892,248,1612.234364,0.1249,nei
1,1,0,1,0,0,892,525,1158.542432,0.0732,nei
1,1,0,1,0,0,892,622,2469.224447,0.1322,nei
1,1,0,1,0,0,892,764,1119.328607,0.0822,nei
1,1,0,1,0,0,970,90,1413.082996,0.1325,nei
1,1,0,1,0,0,970,248,3798.683244,0.1568,nei
1,1,0,1,0,0,970,525,1360.822267,0.1055,nei
1,1,0,1,0,0,970,622,4842.753386,0.1424,nei
1,1,0,1,0,0,970,764,3507.93897,0.0848,nei
1,1,0,1,0,0,970,892,2393.379699,0.1323,nei
1,1,0,2,70,0,1182,90,2831.063401,0.141,nei
1,1,0,2,70,0,1182,248,1659.081597,0.1932,nei
1,1,0,2,70,0,1182,525,1984.184824,0.1051,nei
1,1,0,2,70,0,1182,622,2034.441262,0.1279,nei
1,1,0,2,70,0,1182,764,816.9442743,0.059,nei
1,1,0,2,70,0,1182,892,856.610819,0.1855,nei
1,1,0,2,70,0,1182,970,3097.985413,0.1544,nei
1,1,0,2,70,0,1306,90,4201.531355,0.2491,nei
1,1,0,2,70,0,1306,248,1765.570943,0.3188,nei
1,1,0,2,70,0,1306,525,3474.060387,0.2118,nei
1,1,0,2,70,0,1306,622,924.2300638,0.2374,nei
1,1,0,2,70,0,1306,764,1305.648309,0.1754,nei
1,1,0,2,70,0,1306,892,2323.367956,0.2735,nei
1,1,0,2,70,0,1306,970,4692.578187,0.2673,nei
1,1,0,2,70,0,1306,1182,1623.033827,0.1677,nei
1,1,0,2,70,0,1442,90,3169.226342,0.1504,nei
1,1,0,2,70,0,1442,248,2011.532989,0.2039,nei
1,1,0,2,70,0,1442,525,2288.055467,0.1061,nei
1,1,0,2,70,0,1442,622,2180.711665,0.153,nei
1,1,0,2,70,0,1442,764,1138.552965,0.0664,nei
1,1,0,2,70,0,1442,892,1220.76321,0.196,nei
1,1,0,2,70,0,1442,970,3293.366029,0.1689,nei
1,1,0,2,70,0,1442,1182,417.8646141,0.0491,nei
1,1,0,2,70,0,1442,1306,1594.986002,0.1689,nei
1,1,0,2,70,0,1497,90,3506.039738,0.1675,nei
1,1,0,2,70,0,1497,248,2050.347009,0.2249,nei
1,1,0,2,70,0,1497,525,2639.485916,0.1202,nei
1,1,0,2,70,0,1497,622,1994.506981,0.1591,nei
1,1,0,2,70,0,1497,764,1182.183756,0.0996,nei
1,1,0,2,70,0,1497,892,1537.156653,0.1958,nei
1,1,0,2,70,0,1497,970,3665.02159,0.1788,nei
1,1,0,2,70,0,1497,1182,683.811243,0.0759,nei
1,1,0,2,70,0,1497,1306,1301.340095,0.1623,nei
1,1,0,2,70,0,1497,1442,371.7356396,0.0832,nei
1,1,0,2,70,0,1555,90,2268.222056,0.261,nei
1,1,0,2,70,0,1555,248,3599.5554,0.3303,nei
1,1,0,2,70,0,1555,525,1597.250544,0.1779,nei
1,1,0,2,70,0,1555,622,4368.460379,0.2052,nei
1,1,0,2,70,0,1555,764,3028.708842,0.1676,nei
1,1,0,2,70,0,1555,892,1989.640007,0.2684,nei
1,1,0,2,70,0,1555,970,1324.84436,0.2871,nei
1,1,0,2,70,0,1555,1182,2376.406558,0.1349,nei
1,1,0,2,70,0,1555,1306,3983.629676,0.2682,nei
1,1,0,2,70,0,1555,1442,2419.189448,0.1565,nei
1,1,0,2,70,0,1555,1497,2773.205449,0.1601,nei
1,1,0,2,70,0,1673,90,3371.007577,0.2653,nei
1,1,0,2,70,0,1673,248,2329.859311,0.305,nei
1,1,0,2,70,0,1673,525,2467.744101,0.2102,nei
1,1,0,2,70,0,1673,622,2420.869469,0.2224,nei
1,1,0,2,70,0,1673,764,1454.507507,0.1567,nei
1,1,0,2,70,0,1673,892,1469.967519,0.2215,nei
1,1,0,2,70,0,1673,970,3371.810736,0.2657,nei
1,1,0,2,70,0,1673,1182,729.1459779,0.1857,nei
1,1,0,2,70,0,1673,1306,1747.930722,0.2382,nei
1,1,0,2,70,0,1673,1442,322.0531022,0.1843,nei
1,1,0,2,70,0,1673,1497,446.9309,0.1692,nei
1,1,0,2,70,0,1673,1555,2390.531667,0.2718,nei
1,1,0,2,70,0,2097,90,4978.759748,0.1794,nei
1,1,0,2,70,0,2097,248,3170.162972,0.1854,nei
1,1,0,2,70,0,2097,525,4102.602138,0.1525,nei
1,1,0,2,70,0,2097,622,2494.639477,0.2025,nei
1,1,0,2,70,0,2097,764,2429.759564,0.1291,nei
1,1,0,2,70,0,2097,892,3010.611706,0.2724,nei
1,1,0,2,70,0,2097,970,5038.333444,0.2101,nei
1,1,0,2,70,0,2097,1182,2155.202212,0.109,nei
1,1,0,2,70,0,2097,1306,1575.065905,0.2337,nei
1,1,0,2,70,0,2097,1442,1814.595807,0.1258,nei
1,1,0,2,70,0,2097,1497,1473.735694,0.1557,nei
1,1,0,2,70,0,2097,1555,3982.444539,0.2193,nei
1,1,0,2,70,0,2097,1673,1670.664355,0.2413,nei
1,1,0,2,70,0,248,90,2875.577966,0.227,nei
1,1,0,2,70,0,525,90,924.1892355,0.1922,nei
1,1,0,2,70,0,525,248,2438.773457,0.2442,nei
1,1,0,2,70,0,622,90,4088.375978,0.2551,nei
1,1,0,2,70,0,622,248,1275.446223,0.2823,nei
1,1,0,2,70,0,622,525,3519.587197,0.1895,nei
1,1,0,2,70,0,764,90,2900.735471,0.1502,nei
1,1,0,2,70,0,764,248,877.1804123,0.172,nei
1,1,0,2,70,0,764,525,2218.685077,0.1134,nei
1,1,0,2,70,0,764,622,1354.751365,0.1563,nei
1,1,0,2,70,0,892,90,1975.876435,0.2625,nei
1,1,0,2,70,0,892,248,1612.234364,0.3266,nei
1,1,0,2,70,0,892,525,1158.542432,0.2308,nei
1,1,0,2,70,0,892,622,2469.224447,0.2628,nei
1,1,0,2,70,0,892,764,1119.328607,0.1742,nei
1,1,0,2,70,0,970,90,1413.082996,0.2378,nei
1,1,0,2,70,0,970,248,3798.683244,0.2664,nei
1,1,0,2,70,0,970,525,1360.822267,0.2103,nei
1,1,0,2,70,0,970,622,4842.753386,0.2328,nei
1,1,0,2,70,0,970,764,3507.93897,0.1607,nei
1,1,0,2,70,0,970,892,2393.379699,0.2951,nei
1,1,0,3,70,40,1182,90,2831.063401,0.153,nei
1,1,0,3,70,40,1182,248,1659.081597,0.1752,nei
1,1,0,3,70,40,1182,525,1984.184824,0.1303,nei
1,1,0,3,70,40,1182,622,2034.441262,0.1652,nei
1,1,0,3,70,40,1182,764,816.9442743,0.0702,nei
1,1,0,3,70,40,1182,892,856.610819,0.232,nei
1,1,0,3,70,40,1182,970,3097.985413,0.2372,nei
1,1,0,3,70,40,1306,90,4201.531355,0.2291,nei
1,1,0,3,70,40,1306,248,1765.570943,0.3127,nei
1,1,0,3,70,40,1306,525,3474.060387,0.2785,nei
1,1,0,3,70,40,1306,622,924.2300638,0.264,nei
1,1,0,3,70,40,1306,764,1305.648309,0.1956,nei
1,1,0,3,70,40,1306,892,2323.367956,0.31,nei
1,1,0,3,70,40,1306,970,4692.578187,0.2922,nei
1,1,0,3,70,40,1306,1182,1623.033827,0.2303,nei
1,1,0,3,70,40,1442,90,3169.226342,0.1282,nei
1,1,0,3,70,40,1442,248,2011.532989,0.1802,nei
1,1,0,3,70,40,1442,525,2288.055467,0.1098,nei
1,1,0,3,70,40,1442,622,2180.711665,0.1468,nei
1,1,0,3,70,40,1442,764,1138.552965,0.0736,nei
1,1,0,3,70,40,1442,892,1220.76321,0.2185,nei
1,1,0,3,70,40,1442,970,3293.366029,0.222,nei
1,1,0,3,70,40,1442,1182,417.8646141,0.0422,nei
1,1,0,3,70,40,1442,1306,1594.986002,0.2103,nei
1,1,0,3,70,40,1497,90,3506.039738,0.1478,nei
1,1,0,3,70,40,1497,248,2050.347009,0.2147,nei
1,1,0,3,70,40,1497,525,2639.485916,0.1383,nei
1,1,0,3,70,40,1497,622,1994.506981,0.1918,nei
1,1,0,3,70,40,1497,764,1182.183756,0.0932,nei
1,1,0,3,70,40,1497,892,1537.156653,0.2452,nei
1,1,0,3,70,40,1497,970,3665.02159,0.2325,nei
1,1,0,3,70,40,1497,1182,683.811243,0.1205,nei
1,1,0,3,70,40,1497,1306,1301.340095,0.2444,nei
1,1,0,3,70,40,1497,1442,371.7356396,0.1153,nei
1,1,0,3,70,40,1555,90,2268.222056,0.2317,nei
1,1,0,3,70,40,1555,248,3599.5554,0.2572,nei
1,1,0,3,70,40,1555,525,1597.250544,0.2127,nei
1,1,0,3,70,40,1555,622,4368.460379,0.2267,nei
1,1,0,3,70,40,1555,764,3028.708842,0.1401,nei
1,1,0,3,70,40,1555,892,1989.640007,0.2858,nei
1,1,0,3,70,40,1555,970,1324.84436,0.283,nei
1,1,0,3,70,40,1555,1182,2376.406558,0.1247,nei
1,1,0,3,70,40,1555,1306,3983.629676,0.3012,nei
1,1,0,3,70,40,1555,1442,2419.189448,0.1451,nei
1,1,0,3,70,40,1555,1497,2773.205449,0.1743,nei
1,1,0,3,70,40,1673,90,3371.007577,0.2392,nei
1,1,0,3,70,40,1673,248,2329.859311,0.3154,nei
1,1,0,3,70,40,1673,525,2467.744101,0.1998,nei
1,1,0,3,70,40,1673,622,2420.869469,0.2356,nei
1,1,0,3,70,40,1673,764,1454.507507,0.1795,nei
1,1,0,3,70,40,1673,892,1469.967519,0.2966,nei
1,1,0,3,70,40,1673,970,3371.810736,0.2764,nei
1,1,0,3,70,40,1673,1182,729.1459779,0.1682,nei
1,1,0,3,70,40,1673,1306,1747.930722,0.3341,nei
1,1,0,3,70,40,1673,1442,322.0531022,0.1643,nei
1,1,0,3,70,40,1673,1497,446.9309,0.2118,nei
1,1,0,3,70,40,1673,1555,2390.531667,0.2619,nei
1,1,0,3,70,40,2097,90,4978.759748,0.2007,nei
1,1,0,3,70,40,2097,248,3170.162972,0.2249,nei
1,1,0,3,70,40,2097,525,4102.602138,0.176,nei
1,1,0,3,70,40,2097,622,2494.639477,0.2499,nei
1,1,0,3,70,40,2097,764,2429.759564,0.173,nei
1,1,0,3,70,40,2097,892,3010.611706,0.2679,nei
