Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
2	80	90	1306	4201.21	4.93333	0.0680591	0.630416	0.603425	0.913517	0.515034
2	80	90	1442	3168.3	9.06667	0.0496311	0.445616	0.416665	0.915991	0.871068
2	80	90	1497	3506.38	6.2	0.082495	0.561033	0.521564	0.927142	0.623326
2	80	90	1555	2270.93	5.13333	0.108609	0.645437	0.602237	0.882652	0.789987
2	80	90	1673	3370.52	4.4	0.0651527	0.694233	0.672923	0.988572	0.988272
2	80	90	2097	4974.94	5.53333	0.104967	0.577614	0.528077	0.835568	0.347562
2	80	248	525	2438.7	4.66667	-0.00402006	0.663777	0.665123	0.992093	0.991109
2	80	248	622	1270.47	2.86667	-0.0179908	0.761994	0.7662	0.834028	0.576237
2	80	248	764	875.685	6.73333	-0.0167919	0.477625	0.486252	0.852588	0.63519
2	80	248	892	1611.16	3.06667	-0.0692048	0.79185	0.805323	1	1
2	80	248	970	3801.18	3	-0.0933473	0.824139	0.839153	1	1
2	80	248	1182	1660.12	8.8	0.0393779	0.494541	0.473821	0.93102	0.909819
2	80	248	1306	1765.51	3.53333	-0.0473695	0.684305	0.698583	0.868911	0.617423
2	80	248	1442	2013.31	8	-0.0173749	0.478664	0.487567	0.904201	0.867638
2	80	248	1497	2051.25	4.8	0.00561347	0.626109	0.623998	0.96652	0.955432
2	80	248	1555	3603.1	3.86667	0.0178556	0.697803	0.692309	0.84634	0.584367
2	80	248	1673	2330.82	3	-0.085078	0.743283	0.763411	0.900029	0.492973
2	80	248	2097	3166.2	4.13333	0.030655	0.649413	0.638326	0.913052	0.348926
2	80	525	622	3515.43	4.66667	0.0173997	0.634125	0.627647	0.955549	0.943951
2	80	525	764	2215.9	8	0.0019698	0.3695	0.368255	0.856042	0.824738
2	80	525	892	1157.67	4.6	-0.00484171	0.636674	0.638424	0.951197	0.911344
2	80	525	970	1363.47	4.46667	-0.00551878	0.654198	0.656096	0.93499	0.909646
2	80	525	1182	1984.45	9.73333	0.0398242	0.340827	0.313487	0.801694	0.730009
2	80	525	1306	3473.16	5.06667	-0.00464732	0.535685	0.537833	0.881186	0.0583792
2	80	525	1442	2286.16	9	0.000997435	0.3545	0.353856	0.840166	0.775472
2	80	525	1497	2639.04	6.13333	0.0203483	0.471194	0.46021	0.893867	0.873098
2	80	525	1555	1599.98	5.33333	0.0310726	0.547888	0.533389	0.849668	0.793322
2	80	525	1673	2466.4	4.6	-0.0167076	0.603566	0.610081	0.917074	0.779537
2	80	525	2097	4098.16	5.46667	0.0366099	0.516453	0.498077	0.902084	0.803142
2	80	622	764	1353.38	6.8	-0.000268601	0.457139	0.457285	0.792519	0.696681
2	80	622	892	2465.49	3.2	-0.0125068	0.747856	0.75097	0.96219	0.919666
2	80	622	970	4840.96	2.93333	-0.0156956	0.770018	0.773572	0.907551	0.810864
2	80	622	1182	2032.95	9.06667	0.0457342	0.477215	0.45216	0.906281	0.856898
2	80	622	1306	927.214	3.66667	-0.0104969	0.662687	0.666191	0.916489	0.878372
2	80	622	1442	2182.41	8.26667	-0.00139155	0.48353	0.484248	0.951547	0.941823
2	80	622	1497	1995.28	4.93333	0.0227373	0.601164	0.591885	0.938615	0.880411
2	80	622	1555	4369.18	4.13333	0.0379074	0.687176	0.67485	0.940021	0.766922
2	80	622	1673	2421.91	3.06667	-0.0287328	0.686101	0.694868	0.818522	0.200673
2	80	622	2097	2494.28	4.33333	0.0441106	0.642449	0.625949	0.974009	0.970647
2	80	764	892	1117.02	6.8	-0.0169894	0.484291	0.492906	0.905714	0.879131
2	80	764	970	3507.41	7	-0.0180941	0.517012	0.525596	0.934828	0.888191
2	80	764	1182	818.184	11.6667	0.0248038	0.220565	0.20074	0.802572	0.743413
2	80	764	1306	1308.15	7.2	-0.0152672	0.404255	0.413214	0.852463	0.797609
2	80	764	1442	1141.6	10.9333	-0.00785634	0.221736	0.227803	0.851	0.829734
2	80	764	1497	1185.01	8.13333	0.00614174	0.332159	0.328032	0.826251	0.77586
2	80	764	1555	3030.81	7.53333	0.0122417	0.414372	0.407114	0.827198	0.790179
2	80	764	1673	1456.79	6.8	-0.0253231	0.45346	0.466958	0.864867	0.706029
2	80	764	2097	2428.42	7.73333	0.0183081	0.381041	0.369498	0.885761	0.825635
2	80	892	970	2395.01	3	-0.0576793	0.765815	0.778586	0.901164	0.374106
2	80	892	1182	858.516	8.8	0.0310885	0.461611	0.444336	0.813753	0.71118
2	80	892	1306	2323.04	3.53333	-0.0372617	0.655204	0.66759	0.863316	0.595035
2	80	892	1442	1221.32	7.93333	-0.0176465	0.459459	0.468833	0.850797	0.782755
2	80	892	1497	1538.45	4.86667	0.0026021	0.576468	0.575363	0.862175	0.454784
2	80	892	1555	1994.15	4	0.0127021	0.691067	0.687092	0.952408	0.923649
2	80	892	1673	1471.06	3	-0.0613793	0.690086	0.708008	0.821828	0.291102
2	80	892	2097	3007.61	4.26667	0.022897	0.640134	0.631701	0.962217	0.93451
2	80	970	1182	3099.19	8.73333	0.0338927	0.498196	0.480592	0.902876	0.868332
2	80	970	1306	4693.09	3.73333	-0.0428427	0.707561	0.719575	0.994839	0.994437
2	80	970	1442	3291.58	7.93333	-0.0187261	0.492886	0.502208	0.911367	0.896603
2	80	970	1497	3665.12	4.66667	0.00291622	0.61273	0.611598	0.895348	0.759877
2	80	970	1555	1322.96	3.93333	0.0140852	0.703241	0.699002	0.912204	0.0766507
2	80	970	1673	3370.46	3.13333	-0.0726688	0.751809	0.768623	0.984552	0.980289
2	80	970	2097	5034.61	4.13333	0.0254595	0.661845	0.653011	0.947753	0.933579
2	80	1182	1306	1622.23	9.2	0.0268741	0.400201	0.383636	0.882994	0.789683
2	80	1182	1442	417.163	9.73333	0.0236141	0.13582	0.11492	0.458224	0.371433
2	80	1182	1497	683.1	9.86667	0.0418296	0.305705	0.275395	0.774124	0.680241
2	80	1182	1555	2379.44	9.26667	0.0526159	0.405528	0.372512	0.837721	0.809657
2	80	1182	1673	728.371	8.86667	0.0213665	0.426659	0.414142	0.835851	0.729686
2	80	1182	2097	2150.17	9.53333	0.0549196	0.360266	0.323091	0.847164	0.815005
2	80	1306	1442	1597.03	8.4	-0.0158853	0.404967	0.414272	0.90692	0.887576
2	80	1306	1497	1301.42	5.4	0.00162415	0.521469	0.52069	0.915012	0.899343
2	80	1306	1555	3985.91	4.66667	0.00958392	0.617709	0.61401	0.94589	0.876704
2	80	1306	1673	1748.89	3.4	-0.0487345	0.613791	0.631738	0.818665	0.501285
2	80	1306	2097	1571.34	4.73333	0.0184788	0.528051	0.519166	0.844043	0.110073
2	80	1442	1497	373.631	9	0.00512821	0.313548	0.310009	0.817227	0.75772
2	80	1442	1555	2419.35	8.6	0.0109226	0.378267	0.371401	0.788915	0.616616
2	80	1442	1673	321.403	8.06667	-0.0257194	0.432751	0.446974	0.842498	0.784216
2	80	1442	2097	1812.02	9	0.0169635	0.369726	0.35885	0.897337	0.862271
2	80	1497	1555	2775.36	5.53333	0.0346672	0.52864	0.511713	0.871026	0.794137
2	80	1497	1673	447.772	4.8	-0.00866959	0.555556	0.559376	0.890085	0.768636
2	80	1497	2097	1469.5	5.8	0.0394535	0.494492	0.473729	0.946997	0.939579
2	80	1555	1673	2391.41	4	-0.00215285	0.667585	0.668299	0.965366	0.957445
2	80	1555	2097	3981.35	5.2	0.053781	0.573762	0.549535	0.906465	0.770132
2	80	1673	2097	1668.18	4.4	0.00957214	0.620296	0.616626	0.987081	0.985856
2	80	-999	-999	91	-999	0.173823	0.408291	0.375403	0.406014	0.0899715
2	90	-1	-1	-1	18.1333	-0.0414266	0.573039	0.590023	0.915899	0.91496
2	90	90	248	2875.64	3.6	-0.127974	0.692922	0.727761	0.924954	0.834261
2	90	90	525	925.014	5	-0.0518282	0.584456	0.604931	0.94387	0.906567
2	90	90	622	4083.97	4	-0.0510775	0.727516	0.740757	0.992041	0.991043
2	90	90	764	2898.04	7.2	-0.0256055	0.452175	0.465852	0.881263	0.835262
2	90	90	892	1975.16	3.8	-0.0998995	0.757167	0.779223	0.983662	0.978818
