Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
1	60	336	1584	4662.22	13.8	0.0167303	0.156806	0.142459	0.706388	0.61234
1	60	336	1673	3252.4	14.6	-0.014008	0.116402	0.128609	0.68037	0.619362
1	60	336	2265	2851.12	10.4667	-0.00609476	0.299584	0.303827	0.875719	0.851646
1	60	336	2514	5294.01	12	-0.0125425	0.160815	0.17121	0.753303	0.716073
1	60	336	2937	5632.43	12.8667	-0.0079631	0.146681	0.153422	0.713169	0.587
1	60	439	764	391.152	15.6	-0.000194609	0.00437083	0.00456455	0.0522925	0.0199807
1	60	439	892	1396.22	14.6667	-0.0236096	0.09442	0.115307	0.629532	0.579453
1	60	439	931	1570.43	15.5333	-0.00594592	0.0934844	0.0988426	0.573308	0.506893
1	60	439	1348	1118.81	14.8667	-0.0145237	0.104985	0.117798	0.607857	0.565947
1	60	439	1555	3363.63	14.4	-0.0286006	0.155378	0.178863	0.711173	0.674002
1	60	439	1584	2064.08	16.4667	0.0127647	0.085382	0.0735562	0.549028	0.487161
1	60	439	1673	1834.19	17.2	-0.0158211	0.0477032	0.0625349	0.485216	0.105106
1	60	439	2265	4082.43	13.9333	-0.00895056	0.21008	0.217087	0.751659	0.715452
1	60	439	2514	3066.83	15.5333	-0.0145392	0.0952924	0.108258	0.663809	0.648528
1	60	439	2937	3736.26	15.7333	-0.0102567	0.078895	0.0882466	0.591298	0.506794
1	60	764	892	1117.02	15.2	-0.0217311	0.092322	0.111627	0.618667	0.572731
1	60	764	931	1267.46	15.8	-0.00417246	0.0878378	0.091628	0.550051	0.497655
1	60	764	1348	908.529	15.7333	-0.0126596	0.108382	0.119529	0.617392	0.542278
1	60	764	1555	3030.81	14.8667	-0.0265627	0.151693	0.173643	0.699814	0.609846
1	60	764	1584	1917.69	16.8	0.0144147	0.0843861	0.0709948	0.557215	0.488175
1	60	764	1673	1456.79	17.7333	-0.0140845	0.0471149	0.0603494	0.49867	0.459242
1	60	764	2265	3715.12	14.8	-0.0068784	0.220825	0.226148	0.787343	0.76028
1	60	764	2514	2853.86	15.9333	-0.0127326	0.0904293	0.101865	0.636287	0.610736
1	60	764	2937	3478.54	16.2667	-0.00849052	0.0810264	0.0887632	0.607667	0.571083
1	60	892	931	203.039	9.06667	-0.0294514	-0.0145233	0.0145011	0.0692743	0.0451093
1	60	892	1348	1743.93	10.6667	-0.0396414	0.171259	0.202858	0.773953	0.408547
1	60	892	1555	1994.15	10.2	-0.0568033	0.21603	0.258169	0.823967	0.79119
1	60	892	1584	2710.88	13.3333	-0.00835685	0.133977	0.141154	0.686936	0.633278
1	60	892	1673	1471.06	14.2667	-0.0391103	0.096757	0.130754	0.654101	0.49867
1	60	892	2265	2803.71	9.33333	-0.0369585	0.265073	0.291267	0.787858	0.668971
1	60	892	2514	3422.51	11.4	-0.038812	0.137916	0.170125	0.715458	0.65929
1	60	892	2937	3872.92	12.2	-0.0337988	0.142732	0.17076	0.772938	0.69964
1	60	931	1348	1814.28	11.4	-0.0198442	0.158945	0.17531	0.720352	0.464293
1	60	931	1555	1802.57	10.7333	-0.0352527	0.215926	0.242625	0.809346	0.772319
1	60	931	1584	2749.06	14.0667	0.00944999	0.126723	0.118392	0.623101	0.537327
1	60	931	1673	1406.02	14.5333	-0.020818	0.0837368	0.102423	0.5557	0.374206
1	60	931	2265	2601.24	10	-0.014575	0.270709	0.281186	0.801607	0.665791
1	60	931	2514	3405.41	11.9333	-0.0196855	0.130899	0.147678	0.680519	0.62661
1	60	931	2937	3818.72	12.8667	-0.0150629	0.136035	0.148856	0.740401	0.697553
1	60	1348	1555	3325.56	9.86667	-0.0465087	0.239702	0.273491	0.832227	0.776107
1	60	1348	1584	1018.45	13.6667	0.00115239	0.163647	0.162683	0.751028	0.693255
1	60	1348	1673	1120.1	13.6	-0.0300397	0.108968	0.134954	0.638909	0.537668
1	60	1348	2265	3801.54	8.73333	-0.0257168	0.260894	0.279424	0.733282	0.380782
1	60	1348	2514	1955.63	11.4667	-0.0293063	0.159085	0.183027	0.746321	0.655246
1	60	1348	2937	2618.5	11.8	-0.0243793	0.159164	0.179176	0.78474	0.705329
1	60	1555	1584	4031.01	12.6	-0.0123269	0.197112	0.206889	0.750503	0.717818
1	60	1555	1673	2391.41	13.6	-0.0453679	0.140911	0.178194	0.683458	0.641195
1	60	1555	2265	999.512	8.13333	-0.0446072	0.346439	0.374348	0.90929	0.885045
1	60	1555	2514	4299.65	10.6667	-0.0453635	0.186678	0.221972	0.734022	0.625719
1	60	1555	2937	4399.71	10.6	-0.0398518	0.189237	0.220309	0.77138	0.7313
1	60	1584	1673	1640.62	16.2	-0.00132262	0.0814381	0.0826514	0.546015	0.458653
1	60	1584	2265	4311.62	12.1333	0.00892083	0.268367	0.261781	0.849052	0.836362
1	60	1584	2514	1077.61	12.2	0.000637552	0.103748	0.103176	0.520015	0.407192
1	60	1584	2937	1850.3	13.7333	0.00481877	0.124535	0.120296	0.702557	0.672083
1	60	1673	2265	2725.07	13.2	-0.0263351	0.22157	0.241544	0.806725	0.770016
1	60	1673	2514	2048.32	14.6	-0.0295665	0.0962137	0.122168	0.676594	0.635788
1	60	1673	2937	2412.9	15.0667	-0.0250026	0.0840233	0.106366	0.653703	0.569858
1	60	2265	2514	4331.84	10.2667	-0.0253034	0.271872	0.289842	0.858098	0.835096
1	60	2265	2937	4247.25	10.3333	-0.0197944	0.243156	0.257847	0.795546	0.747986
1	60	2514	2937	799.453	12	-0.0240755	0.122063	0.142703	0.699665	0.642371
1	60	-999	-999	105	-999	0.0724076	0.429448	0.39362	0.540405	0.533266
