Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
1	60	931	2937	3818.72	12.0667	-0.0184746	0.132801	0.148532	0.66363	0.328566
1	60	1348	1555	3325.56	9.4	0.0192793	0.26086	0.24633	0.788475	0.721902
1	60	1348	1584	1018.45	13.3333	-0.00578654	0.124967	0.130001	0.65863	0.508544
1	60	1348	1673	1120.1	14.3333	-0.0112017	0.102837	0.112775	0.633333	0.594439
1	60	1348	2265	3801.54	8.4	0.00219999	0.348592	0.347155	0.859438	0.830588
1	60	1348	2514	1955.63	10.6	-0.0017192	0.182513	0.183916	0.69836	0.426463
1	60	1348	2937	2618.5	11.8667	-0.00287706	0.165573	0.167967	0.755935	0.682567
1	60	1555	1584	4031.01	12.5333	0.00730524	0.210596	0.204787	0.743301	0.639391
1	60	1555	1673	2391.41	13.3333	0.00114534	0.187035	0.186103	0.732922	0.678727
1	60	1555	2265	999.512	6.26667	0.021056	0.409668	0.396971	0.816507	0.654046
1	60	1555	2514	4299.65	9.4	0.0127697	0.279704	0.270387	0.831718	0.784135
1	60	1555	2937	4399.71	10.2667	0.0109558	0.245449	0.23709	0.81542	0.712776
1	60	1584	1673	1640.62	16.0667	-0.0201599	0.0526036	0.0713255	0.489775	0.40972
1	60	1584	2265	4311.62	12.0667	-0.0104897	0.304044	0.311268	0.858557	0.827743
1	60	1584	2514	1077.61	12.2667	-0.0118957	0.109814	0.120279	0.541565	0.431289
1	60	1584	2937	1850.3	14.2	-0.0126649	0.113335	0.124424	0.684451	0.635782
1	60	1673	2265	2725.07	13	-0.0171041	0.268771	0.281068	0.783887	0.737054
1	60	1673	2514	2048.32	13.8667	-0.017294	0.112649	0.127734	0.637759	0.586333
1	60	1673	2937	2412.9	14.5333	-0.0178747	0.0930222	0.10895	0.657774	0.624074
1	60	2265	2514	4331.84	8.6	-0.0057442	0.348692	0.352411	0.812154	0.729284
1	60	2265	2937	4247.25	8.86667	-0.00702511	0.315548	0.320323	0.774471	0.645012
1	60	2514	2937	799.453	11.6	-0.00913396	0.167697	0.175231	0.731191	0.676169
1	60	-999	-999	105	-999	0.165343	0.40556	0.397092	0.502675	0.494936
