Rep	Year	StartPatch	EndPatch	Ninds
1	58	124	273	2
1	58	124	290	2
1	58	124	423	4
1	58	124	622	10
1	58	124	623	2
1	58	124	706	1
1	58	124	754	1
1	58	124	800	9
1	58	124	803	2
1	58	124	808	1
1	58	124	817	2
1	58	124	846	1
1	58	141	121	1
1	58	144	90	9
1	58	147	141	1
1	58	147	152	2
1	58	152	118	1
1	58	152	147	1
1	58	152	171	10
1	58	152	256	10
1	58	152	339	1
1	58	152	360	1
1	58	152	406	11
1	58	152	412	12
1	58	152	417	3
1	58	152	435	1
1	58	153	90	1
1	58	156	1	2
1	58	156	127	8
1	58	156	141	19
1	58	156	147	1
1	58	156	152	3
1	58	156	171	34
1	58	156	241	20
1	58	156	279	20
1	58	171	156	1
1	58	174	194	1
1	58	184	183	1
1	58	184	198	1
1	58	195	198	1
1	58	198	183	1
1	58	198	195	1
1	58	227	90	1
1	58	227	232	3
1	58	227	238	1
1	58	227	243	6
1	58	227	247	4
1	58	227	293	2
1	58	227	307	8
1	58	227	314	2
1	58	227	330	7
1	58	227	336	2
1	58	227	337	4
1	58	232	227	3
1	58	233	198	2
1	58	241	156	1
1	58	248	198	1
1	58	248	209	1
1	58	248	212	3
1	58	248	310	6
1	58	248	338	3
1	58	248	388	2
1	58	256	241	1
1	58	258	317	1
1	58	263	227	1
1	58	275	285	2
1	58	279	156	1
1	58	279	360	1
1	58	285	90	2
1	58	285	299	1
1	58	285	317	2
1	58	290	382	1
1	58	299	90	9
1	58	299	285	4
1	58	307	227	2
1	58	313	227	2
1	58	314	243	1
1	58	315	90	1
1	58	335	248	1
1	58	335	391	2
1	58	335	408	1
1	58	336	227	9
1	58	336	337	1
1	58	336	393	1
1	58	336	415	14
1	58	336	422	1
1	58	336	440	2
1	58	336	505	1
1	58	337	227	6
1	58	337	415	6
1	58	338	436	1
1	58	342	299	1
1	58	342	315	2
1	58	342	375	1
1	58	342	392	1
1	58	342	393	1
1	58	342	416	2
1	58	360	152	1
1	58	360	279	3
1	58	360	339	6
1	58	360	406	3
1	58	360	429	8
1	58	360	449	1
1	58	360	513	1
1	58	375	342	1
1	58	382	335	1
1	58	382	401	3
1	58	388	248	1
1	58	388	408	2
1	58	388	439	1
1	58	391	335	3
1	58	391	439	4
1	58	399	393	1
1	58	401	382	1
1	58	406	152	1
1	58	408	248	1
1	58	408	388	3
1	58	408	391	2
1	58	408	439	6
1	58	412	152	1
1	58	412	561	1
1	58	415	336	9
1	58	415	337	1
1	58	415	505	1
1	58	416	342	5
1	58	416	419	6
1	58	416	468	4
1	58	416	474	5
1	58	416	504	1
1	58	416	553	1
1	58	416	576	1
1	58	416	610	1
1	58	417	152	1
1	58	418	428	1
1	58	419	342	1
1	58	419	416	1
1	58	419	445	1
1	58	423	391	1
1	58	423	401	7
1	58	423	439	3
1	58	423	488	6
1	58	423	518	2
1	58	429	360	11
1	58	429	523	4
1	58	429	524	1
1	58	429	534	1
1	58	436	441	3
1	58	436	495	1
1	58	437	1	1
1	58	437	425	8
1	58	437	457	1
1	58	437	511	2
1	58	437	569	1
1	58	437	704	1
1	58	439	388	3
1	58	439	391	19
1	58	439	408	12
1	58	439	423	1
1	58	439	450	21
1	58	439	488	7
1	58	439	494	6
1	58	439	518	3
1	58	439	648	7
1	58	439	657	8
1	58	439	700	6
1	58	439	726	6
1	58	439	732	2
1	58	439	751	4
1	58	439	764	28
1	58	439	777	9
1	58	439	809	4
1	58	439	825	5
1	58	439	890	3
1	58	439	896	7
1	58	439	952	5
1	58	439	953	5
1	58	441	439	1
1	58	441	450	1
1	58	445	440	1
1	58	445	528	1
1	58	450	388	1
1	58	450	439	3
1	58	460	495	1
1	58	468	416	3
1	58	468	504	1
1	58	474	416	3
1	58	474	503	2
1	58	474	525	1
1	58	488	423	2
1	58	488	439	1
1	58	490	429	1
1	58	494	439	1
1	58	495	436	2
1	58	495	450	1
1	58	495	460	2
1	58	495	648	1
1	58	497	504	1
1	58	497	528	1
1	58	505	336	3
1	58	505	415	3
1	58	505	445	1
1	58	505	558	1
1	58	505	584	4
1	58	505	604	2
1	58	505	640	2
1	58	505	665	2
1	58	514	492	4
1	58	514	544	3
1	58	514	735	1
1	58	514	739	5
1	58	516	525	1
1	58	518	423	2
1	58	518	439	1
1	58	518	590	3
1	58	520	513	3
1	58	524	582	1
1	58	525	428	1
1	58	525	474	4
1	58	525	516	7
1	58	525	561	2
1	58	525	589	1
1	58	525	619	16
1	58	525	655	1
1	58	525	660	10
1	58	525	661	3
1	58	525	713	1
1	58	525	716	1
1	58	525	737	12
1	58	525	753	4
1	58	525	758	13
1	58	525	773	7
1	58	525	834	8
1	58	525	858	1
1	58	525	863	8
1	58	528	553	1
1	58	534	429	1
1	58	553	598	1
1	58	558	521	3
1	58	558	604	1
1	58	563	610	1
1	58	582	514	1
1	58	582	534	1
1	58	582	560	2
1	58	582	574	1
1	58	582	612	1
1	58	582	735	1
1	58	584	505	4
1	58	590	439	1
1	58	590	518	1
1	58	590	657	1
1	58	598	528	3
1	58	598	553	1
1	58	598	563	1
1	58	598	576	2
1	58	598	610	11
1	58	598	650	1
1	58	598	656	7
1	58	598	665	1
1	58	598	716	2
1	58	598	753	6
1	58	598	830	3
1	58	604	505	1
1	58	612	582	2
1	58	612	722	1
1	58	619	525	2
1	58	622	124	4
1	58	622	623	3
1	58	622	824	1
1	58	640	665	1
1	58	648	439	8
1	58	648	495	1
1	58	648	568	2
1	58	648	569	1
1	58	648	764	7
1	58	657	590	2
1	58	657	706	4
1	58	660	655	1
1	58	661	598	1
1	58	665	505	1
1	58	704	437	1
1	58	704	648	1
1	58	707	437	1
1	58	707	704	2
1	58	707	721	7
1	58	713	737	2
1	58	721	707	1
1	58	722	728	3
1	58	728	735	5
1	58	728	772	2
1	58	728	844	1
1	58	732	439	3
1	58	732	726	1
1	58	735	728	2
1	58	735	739	1
1	58	735	799	1
1	58	737	525	2
1	58	737	713	2
1	58	737	758	1
1	58	751	732	1
1	58	753	598	1
1	58	753	716	1
1	58	758	525	5
1	58	758	737	3
1	58	758	858	5
1	58	758	863	1
1	58	758	870	3
1	58	758	941	1
1	58	759	787	1
1	58	762	704	1
1	58	762	768	1
1	58	764	439	31
1	58	764	648	12
1	58	764	768	10
1	58	764	809	2
1	58	764	860	2
1	58	764	896	14
1	58	764	1062	8
1	58	764	1063	7
1	58	764	1107	2
1	58	764	1112	14
1	58	764	1130	8
1	58	764	1151	1
1	58	768	648	1
1	58	772	728	1
1	58	773	525	4
1	58	787	598	2
1	58	787	759	3
1	58	787	925	7
1	58	790	679	2
1	58	790	816	1
1	58	799	844	2
1	58	799	850	1
1	58	800	803	1
1	58	800	808	2
1	58	803	124	1
1	58	803	800	3
1	58	803	808	5
1	58	803	817	6
1	58	808	124	1
1	58	808	800	1
1	58	808	803	3
1	58	808	824	3
1	58	809	439	1
1	58	816	790	1
1	58	817	803	1
1	58	817	846	1
1	58	824	808	1
1	58	830	598	1
1	58	833	772	1
1	58	833	844	1
1	58	833	876	1
1	58	833	892	3
1	58	833	963	1
1	58	844	728	3
1	58	844	799	2
1	58	844	849	1
1	58	844	850	4
1	58	844	876	2
1	58	844	931	2
1	58	844	955	1
1	58	846	817	4
1	58	846	951	2
1	58	850	799	1
1	58	850	844	1
1	58	858	758	1
1	58	858	863	1
1	58	858	893	2
1	58	863	525	2
1	58	863	893	1
1	58	872	833	1
1	58	872	885	1
1	58	872	921	1
1	58	872	954	2
1	58	872	977	1
1	58	872	989	1
1	58	876	833	5
1	58	876	844	1
1	58	876	892	1
1	58	876	931	3
1	58	885	872	1
1	58	885	921	3
1	58	885	939	1
1	58	890	439	1
1	58	892	833	10
1	58	892	876	6
1	58	892	931	9
1	58	892	939	1
1	58	892	963	5
1	58	893	858	1
1	58	893	898	2
1	58	896	439	3
1	58	896	764	2
1	58	896	809	1
1	58	896	890	3
1	58	898	858	2
1	58	898	893	4
1	58	899	900	1
1	58	900	824	2
1	58	900	899	4
1	58	931	844	7
1	58	931	876	8
1	58	931	892	7
1	58	931	955	4
1	58	931	1065	3
1	58	931	1163	3
1	58	931	1171	3
1	58	931	1247	9
1	58	931	1282	10
1	58	937	951	1
1	58	941	898	4
1	58	941	1021	4
1	58	950	970	4
1	58	951	937	2
1	58	952	439	4
1	58	952	951	1
1	58	953	439	2
1	58	953	896	1
1	58	953	987	1
1	58	955	844	3
1	58	963	892	1
1	58	970	950	11
1	58	970	1104	5
1	58	970	1126	5
1	58	974	893	1
1	58	974	1021	1
1	58	974	1082	1
1	58	974	1160	4
1	58	976	966	3
1	58	976	1016	1
1	58	977	954	1
1	58	977	989	1
1	58	987	953	3
1	58	987	1062	1
1	58	1003	976	1
1	58	1015	951	2
1	58	1015	1053	3
1	58	1041	1053	2
1	58	1053	1015	3
1	58	1053	1041	7
1	58	1053	1105	1
1	58	1053	1107	1
1	58	1053	1111	2
1	58	1053	1112	2
1	58	1062	764	1
1	58	1063	764	2
1	58	1082	1109	1
1	58	1101	1109	1
1	58	1104	970	16
1	58	1104	1126	15
1	58	1104	1200	14
1	58	1104	1240	13
1	58	1104	1317	3
1	58	1105	1111	1
1	58	1107	1053	2
1	58	1109	1187	1
1	58	1111	1053	1
1	58	1111	1105	2
1	58	1111	1127	2
1	58	1111	1150	1
1	58	1111	1153	1
1	58	1111	1180	2
1	58	1112	1111	1
1	58	1112	1151	2
1	58	1112	1154	2
1	58	1126	1104	1
1	58	1126	1200	1
1	58	1130	764	1
1	58	1148	764	1
1	58	1150	1111	5
1	58	1150	1127	1
1	58	1150	1180	1
1	58	1153	1111	3
1	58	1153	1162	2
1	58	1154	1151	1
1	58	1154	1189	1
1	58	1159	976	4
1	58	1159	1182	49
1	58	1159	1239	1
1	58	1159	1493	1
1	58	1159	1621	1
1	58	1160	974	2
1	58	1160	1334	1
1	58	1162	1153	1
1	58	1162	1180	1
1	58	1163	931	3
1	58	1171	931	2
1	58	1180	1111	3
1	58	1180	1162	7
1	58	1180	1189	2
1	58	1182	1159	28
1	58	1182	1203	14
1	58	1182	1209	9
1	58	1182	1228	28
1	58	1182	1280	2
1	58	1182	1442	69
1	58	1198	1187	3
1	58	1198	1296	2
1	58	1198	1314	1
1	58	1203	1182	1
1	58	1209	1182	2
1	58	1228	1182	1
1	58	1228	1203	1
1	58	1240	1104	2
1	58	1247	931	2
1	58	1252	1230	2
1	58	1252	1293	2
1	58	1252	1356	3
1	58	1252	1363	2
1	58	1280	764	1
1	58	1280	1182	1
1	58	1280	1205	6
1	58	1280	1238	1
1	58	1280	1324	22
1	58	1280	1442	15
1	58	1280	1497	9
1	58	1306	1297	4
1	58	1306	1303	10
1	58	1306	1380	4
1	58	1306	1417	1
1	58	1315	931	1
1	58	1315	1247	1
1	58	1315	1282	8
1	58	1315	1366	2
1	58	1324	1280	1
1	58	1334	1295	12
1	58	1334	1346	1
1	58	1334	1395	4
1	58	1334	1477	12
1	58	1334	1487	1
1	58	1334	1529	18
1	58	1348	1180	4
1	58	1348	1280	2
1	58	1348	1445	15
1	58	1348	1460	1
1	58	1348	1518	1
1	58	1363	1356	2
1	58	1367	1374	2
1	58	1367	1480	1
1	58	1373	1430	3
1	58	1373	1459	1
1	58	1374	1367	3
1	58	1376	1247	1
1	58	1377	1252	2
1	58	1377	1376	18
1	58	1395	1334	1
1	58	1395	1477	1
1	58	1417	1306	2
1	58	1430	1373	1
1	58	1442	1182	61
1	58	1442	1280	25
1	58	1442	1497	18
1	58	1442	1621	1
1	58	1442	1673	8
1	58	1459	1373	1
1	58	1459	1533	1
1	58	1460	1445	1
1	58	1480	1466	1
1	58	1480	1470	3
1	58	1480	1526	5
1	58	1480	1537	1
1	58	1480	1545	6
1	58	1487	1334	1
1	58	1487	1561	1
1	58	1493	1511	7
1	58	1497	1280	18
1	58	1497	1442	19
1	58	1497	1597	26
1	58	1497	1656	9
1	58	1497	1673	2
1	58	1511	1493	4
1	58	1526	1480	7
1	58	1526	1586	1
1	58	1526	1591	1
1	58	1529	1334	1
1	58	1529	1533	2
1	58	1533	1529	1
1	58	1533	1555	6
1	58	1537	1480	2
1	58	1537	1545	1
1	58	1537	1553	1
1	58	1545	1480	2
1	58	1555	1334	1
1	58	1555	1373	2
1	58	1555	1533	10
1	58	1555	1559	2
1	58	1555	1611	14
1	58	1555	1684	4
1	58	1560	1518	1
1	58	1560	1594	1
1	58	1560	1605	1
1	58	1560	1617	2
1	58	1561	1487	2
1	58	1561	1569	3
1	58	1572	1526	4
1	58	1584	1462	1
1	58	1584	1693	5
1	58	1584	1694	19
1	58	1584	1696	9
1	58	1584	1730	2
1	58	1584	1741	27
1	58	1584	1771	13
1	58	1584	1775	6
1	58	1584	1779	5
1	58	1584	1797	1
1	58	1584	1893	2
1	58	1584	1894	10
1	58	1591	1526	1
1	58	1591	1619	2
1	58	1597	1497	4
1	58	1599	1569	1
1	58	1602	1597	1
1	58	1602	1608	5
1	58	1605	1560	2
1	58	1611	1555	1
1	58	1617	1560	2
1	58	1617	1605	1
1	58	1627	1607	3
1	58	1627	1622	7
1	58	1627	1682	1
1	58	1673	1442	6
1	58	1673	1497	2
1	58	1673	1621	3
1	58	1674	1682	1
1	58	1696	1693	2
1	58	1701	1741	2
1	58	1704	1738	1
1	58	1704	1761	2
1	58	1720	1721	4
1	58	1720	1763	2
1	58	1730	1731	1
1	58	1730	1758	1
1	58	1731	1701	1
1	58	1741	1584	10
1	58	1741	1701	10
1	58	1741	1730	1
1	58	1741	1731	3
1	58	1741	1758	14
1	58	1741	1775	5
1	58	1741	1787	10
1	58	1741	1868	1
1	58	1741	1893	4
1	58	1741	1897	6
1	58	1741	1928	2
1	58	1741	1986	8
1	58	1741	2020	6
1	58	1741	2022	6
1	58	1741	2097	6
1	58	1741	2147	5
1	58	1758	1730	1
1	58	1758	1741	1
1	58	1761	1704	1
1	58	1763	1720	5
1	58	1763	1866	3
1	58	1763	1871	3
1	58	1771	1584	2
1	58	1775	1741	2
1	58	1779	1797	1
1	58	1787	1741	1
1	58	1797	1771	1
1	58	1797	1779	2
1	58	1797	1893	2
1	58	1866	1763	7
1	58	1869	1704	1
1	58	1893	1741	1
1	58	1893	1797	7
1	58	1893	1894	5
1	58	1893	1921	16
1	58	1936	1982	1
1	58	1937	2013	1
1	58	1982	2013	5
1	58	2013	1937	2
1	58	2013	1982	7
1	58	2013	2058	4
1	58	2013	2139	1
1	58	2013	2158	2
1	58	2017	1965	1
1	58	2017	2055	7
1	58	2017	2065	2
1	58	2017	2077	6
1	58	2017	2078	1
1	58	2017	2109	2
1	58	2020	1741	1
1	58	2022	1741	2
1	58	2022	2097	2
1	58	2022	2118	1
1	58	2045	2022	1
1	58	2055	2017	1
1	58	2058	2013	1
1	58	2058	2069	6
1	58	2058	2075	3
1	58	2058	2113	2
1	58	2058	2273	1
1	58	2058	2352	2
1	58	2067	2144	4
1	58	2067	2148	1
1	58	2069	2075	1
1	58	2077	2017	3
1	58	2083	2158	1
1	58	2083	2166	1
1	58	2083	2189	1
1	58	2097	1741	3
1	58	2097	2022	10
1	58	2097	2040	2
1	58	2097	2045	1
1	58	2097	2118	5
1	58	2097	2147	1
1	58	2097	2234	2
1	58	2097	2302	5
1	58	2097	2304	8
1	58	2097	2322	1
1	58	2097	2335	1
1	58	2097	2398	2
1	58	2097	2412	2
1	58	2097	2421	19
1	58	2107	2239	1
1	58	2113	2076	1
1	58	2118	2097	1
1	58	2144	2067	1
1	58	2144	2478	1
1	58	2148	2120	1
1	58	2148	2166	1
1	58	2158	2013	1
1	58	2158	2083	1
1	58	2158	2262	1
1	58	2175	2226	3
1	58	2189	2083	3
1	58	2189	2148	2
1	58	2189	2166	3
1	58	2189	2267	2
1	58	2209	2097	1
1	58	2209	2204	1
1	58	2226	2175	1
1	58	2253	2158	3
1	58	2253	2262	2
1	58	2262	2278	3
1	58	2265	2226	2
1	58	2265	2316	7
1	58	2265	2368	10
1	58	2265	2419	3
1	58	2267	2144	3
1	58	2277	2239	1
1	58	2277	2366	4
1	58	2302	2097	2
1	58	2304	2097	3
1	58	2316	2265	2
1	58	2366	2277	1
1	58	2368	2265	1
1	58	2401	2398	1
1	58	2421	2097	12
1	58	2421	2514	6
1	58	2442	2479	2
1	58	2469	2485	1
1	58	2473	2362	4
1	58	2473	2479	1
1	58	2473	2802	1
1	58	2473	2831	1
1	58	2478	2517	9
1	58	2479	2442	2
1	58	2485	2500	1
1	58	2489	2469	1
1	58	2489	2485	1
1	58	2489	2500	1
1	58	2495	2506	1
1	58	2500	2485	1
1	58	2500	2489	3
1	58	2506	2522	3
1	58	2506	2554	1
1	58	2506	2556	3
1	58	2514	2421	20
1	58	2514	2599	6
1	58	2514	2611	3
1	58	2514	2654	1
1	58	2517	2478	10
1	58	2522	2506	4
1	58	2522	2530	5
1	58	2522	2556	1
1	58	2522	2569	2
1	58	2522	2702	2
1	58	2530	2522	1
1	58	2530	2557	4
1	58	2554	2506	1
1	58	2554	2662	1
1	58	2556	2554	2
1	58	2557	2522	1
1	58	2557	2530	1
1	58	2558	2578	1
1	58	2599	2514	1
1	58	2599	2654	1
1	58	2621	2647	1
1	58	2647	2602	1
1	58	2647	2662	1
1	58	2647	2686	1
1	58	2696	2646	1
1	58	2696	2677	1
1	58	2696	2727	3
1	58	2702	2522	1
1	58	2702	2647	1
1	58	2702	2675	2
1	58	2702	2727	1
1	58	2702	2804	2
1	58	2707	2797	2
1	58	2727	2646	1
1	58	2727	2677	1
1	58	2727	2690	1
1	58	2727	2696	3
1	58	2727	2702	8
1	58	2727	2859	1
1	58	2727	2913	1
1	58	2733	2797	1
1	58	2746	2780	1
1	58	2769	2841	2
1	58	2780	2746	3
1	58	2780	2803	3
1	58	2786	2804	1
1	58	2794	2875	2
1	58	2797	2707	1
1	58	2797	2770	1
1	58	2803	2764	1
1	58	2803	2780	3
1	58	2803	2794	1
1	58	2804	2686	1
1	58	2804	2794	1
1	58	2833	2797	3
1	58	2838	2831	2
1	58	2859	2727	1
1	58	2859	2969	1
1	58	2864	2769	1
1	58	2889	2858	1
1	58	2889	2935	2
1	58	2902	2875	2
1	58	2902	2937	1
1	58	2907	2838	1
1	58	2930	3112	1
1	58	2935	2889	3
1	58	2937	2875	2
1	58	2937	2902	7
1	58	2937	2940	21
1	58	2937	2957	6
1	58	2937	2999	2
1	58	2937	3055	25
1	58	2937	3062	8
1	58	2937	3070	8
1	58	2937	3082	15
1	58	2937	3104	3
1	58	2940	2937	2
1	58	2957	2937	2
1	58	2957	2940	2
1	58	2969	2970	1
1	58	2970	2969	1
1	58	2970	3025	3
1	58	2975	2905	1
1	58	2975	2946	2
1	58	2999	2937	2
1	58	3034	3102	1
1	58	3034	3106	1
1	58	3034	3127	4
1	58	3054	3099	1
1	58	3055	2937	1
1	58	3070	2937	1
1	58	3070	3104	5
1	58	3082	2937	2
1	58	3082	2999	1
1	58	3104	2937	1
1	58	3104	3070	1
1	58	1	-999	144
1	58	-999	1	3
1	58	2	-999	0
1	58	-999	2	50
1	58	4	-999	2
1	58	-999	4	9
1	58	5	-999	0
1	58	-999	5	2
1	58	8	-999	7
1	58	-999	8	8
1	58	9	-999	0
1	58	-999	9	6
1	58	11	-999	0
1	58	-999	11	1
1	58	12	-999	0
1	58	-999	12	0
1	58	19	-999	11
1	58	-999	19	9
1	58	24	-999	0
1	58	-999	24	0
1	58	38	-999	0
1	58	-999	38	0
1	58	42	-999	4
1	58	-999	42	0
1	58	44	-999	1
1	58	-999	44	3
1	58	46	-999	0
1	58	-999	46	0
1	58	51	-999	0
1	58	-999	51	0
1	58	53	-999	0
1	58	-999	53	0
1	58	54	-999	10
1	58	-999	54	1
1	58	55	-999	0
1	58	-999	55	0
1	58	59	-999	0
1	58	-999	59	0
1	58	61	-999	0
1	58	-999	61	0
1	58	65	-999	1
1	58	-999	65	3
1	58	66	-999	0
1	58	-999	66	1
1	58	67	-999	0
1	58	-999	67	0
1	58	69	-999	0
1	58	-999	69	0
1	58	70	-999	2
1	58	-999	70	10
1	58	71	-999	0
1	58	-999	71	3
1	58	76	-999	1
1	58	-999	76	2
1	58	78	-999	5
1	58	-999	78	3
1	58	81	-999	0
1	58	-999	81	3
1	58	87	-999	0
1	58	-999	87	0
1	58	90	-999	72
1	58	-999	90	25
1	58	92	-999	2
1	58	-999	92	1
1	58	95	-999	0
1	58	-999	95	2
1	58	98	-999	0
1	58	-999	98	0
1	58	101	-999	2
1	58	-999	101	0
1	58	105	-999	0
1	58	-999	105	0
1	58	110	-999	1
1	58	-999	110	30
1	58	117	-999	0
1	58	-999	117	0
1	58	118	-999	0
1	58	-999	118	2
1	58	121	-999	0
1	58	-999	121	1
1	58	124	-999	89
1	58	-999	124	7
1	58	127	-999	0
1	58	-999	127	8
1	58	141	-999	1
1	58	-999	141	20
1	58	142	-999	0
1	58	-999	142	3
1	58	144	-999	9
1	58	-999	144	16
1	58	147	-999	3
1	58	-999	147	2
1	58	148	-999	0
1	58	-999	148	2
1	58	149	-999	0
1	58	-999	149	0
1	58	152	-999	51
1	58	-999	152	9
1	58	153	-999	1
1	58	-999	153	4
1	58	156	-999	107
1	58	-999	156	5
1	58	157	-999	0
1	58	-999	157	1
1	58	161	-999	0
1	58	-999	161	0
1	58	164	-999	0
1	58	-999	164	0
1	58	170	-999	0
1	58	-999	170	0
1	58	171	-999	1
1	58	-999	171	44
1	58	172	-999	0
1	58	-999	172	0
1	58	173	-999	0
1	58	-999	173	0
1	58	174	-999	1
1	58	-999	174	4
1	58	179	-999	0
1	58	-999	179	0
1	58	183	-999	0
1	58	-999	183	2
1	58	184	-999	2
1	58	-999	184	5
1	58	187	-999	0
1	58	-999	187	0
1	58	194	-999	0
1	58	-999	194	1
1	58	195	-999	1
1	58	-999	195	10
1	58	198	-999	2
1	58	-999	198	11
1	58	199	-999	0
1	58	-999	199	0
1	58	204	-999	0
1	58	-999	204	0
1	58	206	-999	0
1	58	-999	206	0
1	58	209	-999	0
1	58	-999	209	1
1	58	212	-999	0
1	58	-999	212	3
1	58	216	-999	0
1	58	-999	216	0
1	58	225	-999	0
1	58	-999	225	0
1	58	227	-999	40
1	58	-999	227	23
1	58	232	-999	3
1	58	-999	232	3
1	58	233	-999	2
1	58	-999	233	0
1	58	236	-999	0
1	58	-999	236	0
1	58	238	-999	0
1	58	-999	238	1
1	58	239	-999	0
1	58	-999	239	0
1	58	241	-999	1
1	58	-999	241	21
1	58	243	-999	0
1	58	-999	243	7
1	58	247	-999	0
1	58	-999	247	4
1	58	248	-999	16
1	58	-999	248	13
1	58	256	-999	1
1	58	-999	256	10
1	58	258	-999	1
1	58	-999	258	0
1	58	263	-999	1
1	58	-999	263	0
1	58	268	-999	0
1	58	-999	268	0
1	58	273	-999	0
1	58	-999	273	2
1	58	275	-999	2
1	58	-999	275	0
1	58	276	-999	0
1	58	-999	276	2
1	58	279	-999	2
1	58	-999	279	23
1	58	283	-999	0
1	58	-999	283	0
1	58	285	-999	5
1	58	-999	285	11
1	58	289	-999	0
1	58	-999	289	0
1	58	290	-999	1
1	58	-999	290	2
1	58	293	-999	0
1	58	-999	293	2
1	58	296	-999	0
1	58	-999	296	0
1	58	299	-999	13
1	58	-999	299	30
1	58	306	-999	0
1	58	-999	306	0
1	58	307	-999	2
1	58	-999	307	8
1	58	308	-999	0
1	58	-999	308	0
1	58	310	-999	0
1	58	-999	310	6
1	58	313	-999	2
1	58	-999	313	0
1	58	314	-999	1
1	58	-999	314	2
1	58	315	-999	1
1	58	-999	315	4
1	58	316	-999	0
1	58	-999	316	0
1	58	317	-999	0
1	58	-999	317	3
1	58	320	-999	0
1	58	-999	320	0
1	58	330	-999	0
1	58	-999	330	7
1	58	332	-999	0
1	58	-999	332	0
1	58	335	-999	4
1	58	-999	335	4
1	58	336	-999	29
1	58	-999	336	14
1	58	337	-999	12
1	58	-999	337	6
1	58	338	-999	1
1	58	-999	338	8
1	58	339	-999	0
1	58	-999	339	7
1	58	342	-999	8
1	58	-999	342	7
1	58	345	-999	0
1	58	-999	345	0
1	58	350	-999	0
1	58	-999	350	0
1	58	352	-999	0
1	58	-999	352	0
1	58	360	-999	23
1	58	-999	360	13
1	58	367	-999	0
1	58	-999	367	0
1	58	369	-999	0
1	58	-999	369	0
1	58	375	-999	1
1	58	-999	375	1
1	58	382	-999	4
1	58	-999	382	2
1	58	383	-999	0
1	58	-999	383	0
1	58	388	-999	4
1	58	-999	388	9
1	58	391	-999	7
1	58	-999	391	24
1	58	392	-999	0
1	58	-999	392	1
1	58	393	-999	0
1	58	-999	393	4
1	58	399	-999	1
1	58	-999	399	0
1	58	401	-999	1
1	58	-999	401	10
1	58	406	-999	1
1	58	-999	406	14
1	58	408	-999	12
1	58	-999	408	15
1	58	412	-999	2
1	58	-999	412	12
1	58	415	-999	11
1	58	-999	415	23
1	58	416	-999	24
1	58	-999	416	9
1	58	417	-999	1
1	58	-999	417	3
1	58	418	-999	1
1	58	-999	418	0
1	58	419	-999	3
1	58	-999	419	6
1	58	422	-999	0
1	58	-999	422	1
1	58	423	-999	19
1	58	-999	423	9
1	58	425	-999	0
1	58	-999	425	57
1	58	428	-999	0
1	58	-999	428	2
1	58	429	-999	17
1	58	-999	429	10
1	58	435	-999	0
1	58	-999	435	1
1	58	436	-999	4
1	58	-999	436	6
1	58	437	-999	14
1	58	-999	437	3
1	58	439	-999	171
1	58	-999	439	75
1	58	440	-999	0
1	58	-999	440	3
1	58	441	-999	2
1	58	-999	441	3
1	58	443	-999	0
1	58	-999	443	0
1	58	445	-999	2
1	58	-999	445	2
1	58	449	-999	0
1	58	-999	449	1
1	58	450	-999	4
1	58	-999	450	23
1	58	452	-999	0
1	58	-999	452	0
1	58	457	-999	0
1	58	-999	457	4
1	58	460	-999	1
1	58	-999	460	7
1	58	468	-999	4
1	58	-999	468	4
1	58	470	-999	0
1	58	-999	470	0
1	58	474	-999	6
1	58	-999	474	9
1	58	481	-999	0
1	58	-999	481	0
1	58	487	-999	0
1	58	-999	487	0
1	58	488	-999	3
1	58	-999	488	13
1	58	490	-999	1
1	58	-999	490	0
1	58	492	-999	0
1	58	-999	492	4
1	58	494	-999	1
1	58	-999	494	6
1	58	495	-999	6
1	58	-999	495	3
1	58	497	-999	2
1	58	-999	497	0
1	58	503	-999	0
1	58	-999	503	2
1	58	504	-999	0
1	58	-999	504	3
1	58	505	-999	18
1	58	-999	505	8
1	58	511	-999	0
1	58	-999	511	2
1	58	513	-999	0
1	58	-999	513	4
1	58	514	-999	13
1	58	-999	514	1
1	58	515	-999	0
1	58	-999	515	0
1	58	516	-999	1
1	58	-999	516	7
1	58	518	-999	6
1	58	-999	518	6
1	58	520	-999	3
1	58	-999	520	0
1	58	521	-999	0
1	58	-999	521	3
1	58	523	-999	0
1	58	-999	523	4
1	58	524	-999	1
1	58	-999	524	1
1	58	525	-999	100
1	58	-999	525	17
1	58	528	-999	1
1	58	-999	528	5
1	58	534	-999	1
1	58	-999	534	2
1	58	544	-999	0
1	58	-999	544	3
1	58	545	-999	0
1	58	-999	545	0
1	58	551	-999	0
1	58	-999	551	0
1	58	553	-999	1
1	58	-999	553	3
1	58	554	-999	0
1	58	-999	554	0
1	58	558	-999	4
1	58	-999	558	1
1	58	560	-999	0
1	58	-999	560	2
1	58	561	-999	0
1	58	-999	561	3
1	58	563	-999	1
1	58	-999	563	1
1	58	566	-999	0
1	58	-999	566	0
1	58	568	-999	0
1	58	-999	568	2
1	58	569	-999	0
1	58	-999	569	2
1	58	573	-999	0
1	58	-999	573	0
1	58	574	-999	0
1	58	-999	574	1
1	58	576	-999	0
1	58	-999	576	3
1	58	578	-999	0
1	58	-999	578	0
1	58	582	-999	7
1	58	-999	582	3
1	58	584	-999	4
1	58	-999	584	4
1	58	589	-999	0
1	58	-999	589	1
